url_x,name,name_link,review_count_x,review_count_link,cuisines_block_x,cuisines_categories,cuisines_categories_link,reviews,reviews_link,url_y,rating,cuisines_block_y,price_group,review_count_y,review_talk_1,review_talk_2,review_talk_3,address,postcode,thumbnail_x,thumbnail_alt_x,thumbnail_y,thumbnail_alt_y
https://www.tripadvisor.co.uk/RestaurantSearch?Action=PAGE&geo=186338&ajax=1&itags=10591%2C9909%2C9900%2C9901%2C11776%2C12208&sortOrder=popularity&o=a810&availSearchEnabled=false,Il Vicolo,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d680320-Reviews-Il_Vicolo-London_England.html,182 reviews,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d680320-Reviews-Il_Vicolo-London_England.html#REVIEWS,££ - £££ Italian Mediterranean European Vegetarian Friendly Vegan Options Gluten Free Options,Italian; Mediterranean; European; Vegetarian Friendly; Vegan Options; Gluten Free Options,https://www.tripadvisor.co.uk/Restaurants-g186338-c26-London_England.html; https://www.tripadvisor.co.uk/Restaurants-g186338-c28-London_England.html; https://www.tripadvisor.co.uk/Restaurants-g186338-c18-London_England.html; https://www.tripadvisor.co.uk/Restaurants-g186338-zfz10665-London_England.html; https://www.tripadvisor.co.uk/Restaurants-g186338-zfz10697-London_England.html; https://www.tripadvisor.co.uk/Restaurants-g186338-zfz10992-London_England.html,"WOW !!; Friendly, tasty and comfy",https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d680320-r573800545-Il_Vicolo-London_England.html; https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d680320-r565824869-Il_Vicolo-London_England.html,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d680320-Reviews-Il_Vicolo-London_England.html,4.5,"Search available times for this restaurant; Italian, Mediterranean, European, Vegetarian Friendly, Vegan Options, Gluten Free Options",$$ - $$$,182,“pasta”,“parma ham and melon”,“tiramisu”,"3-4 Crown Passage | Pall Mall, London SW1Y 6PP, England","London SW1Y 6PP,",https://media-cdn.tripadvisor.com/media/photo-p/0e/ba/3a/fc/eggplant-and-zucchini_rotated_90.jpg,,,
https://www.tripadvisor.co.uk/RestaurantSearch?Action=PAGE&geo=186338&ajax=1&itags=10591%2C9909%2C9900%2C9901%2C11776%2C12208&sortOrder=popularity&o=a810&availSearchEnabled=false,Pret a Manger,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d9732087-Reviews-Pret_a_Manger-London_England.html,155 reviews,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d9732087-Reviews-Pret_a_Manger-London_England.html#REVIEWS,£ Fast food Cafe European Vegetarian Friendly Vegan Options Gluten Free Options,Fast food; Cafe; European; Vegetarian Friendly; Vegan Options; Gluten Free Options,https://www.tripadvisor.co.uk/Restaurants-g186338-c10646-London_England.html; https://www.tripadvisor.co.uk/Restaurants-g186338-c8-London_England.html; https://www.tripadvisor.co.uk/Restaurants-g186338-c18-London_England.html; https://www.tripadvisor.co.uk/Restaurants-g186338-zfz10665-London_England.html; https://www.tripadvisor.co.uk/Restaurants-g186338-zfz10697-London_England.html; https://www.tripadvisor.co.uk/Restaurants-g186338-zfz10992-London_England.html,Good soup to keep yu warm.; good sandwiches,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d9732087-r571784104-Pret_a_Manger-London_England.html; https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d9732087-r569565837-Pret_a_Manger-London_England.html,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d9732087-Reviews-Pret_a_Manger-London_England.html,4.5,"Fast Food, Cafe, European, Vegetarian Friendly, Vegan Options, Gluten Free Options",$,155,“sandwich”,“soups”,“cake”,"230 Earls Court Road, London SW5 9AA, England","London SW5 9AA,",https://media-cdn.tripadvisor.com/media/photo-w/0f/6a/b9/32/great-social-enterprise.jpg,,,
https://www.tripadvisor.co.uk/RestaurantSearch?Action=PAGE&geo=186338&ajax=1&itags=10591%2C9909%2C9900%2C9901%2C11776%2C12208&sortOrder=popularity&o=a810&availSearchEnabled=false,Bar Tozino,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d3628450-Reviews-Bar_Tozino-London_England.html,135 reviews,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d3628450-Reviews-Bar_Tozino-London_England.html#REVIEWS,££ - £££ Spanish Bar Mediterranean Wine Bar Vegetarian Friendly,Spanish; Mediterranean; Vegetarian Friendly,https://www.tripadvisor.co.uk/Restaurants-g186338-c36-London_England.html; https://www.tripadvisor.co.uk/Restaurants-g186338-c28-London_England.html; https://www.tripadvisor.co.uk/Restaurants-g186338-zfz10665-London_England.html,Great authentic tapas; Quirky Quality,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d3628450-r571625998-Bar_Tozino-London_England.html; https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d3628450-r570208169-Bar_Tozino-London_England.html,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d3628450-Reviews-Bar_Tozino-London_England.html,4.5,"Spanish, Bar, Mediterranean, Wine Bar, Vegetarian Friendly",$$ - $$$,135,“jamon”,“ham”,“tapas”,"Maltby Street | Lassco Ropewalk, London SE1 3PA, England","London SE1 3PA,",https://media-cdn.tripadvisor.com/media/photo-w/0a/7a/7b/cd/inside-bar-tozino.jpg,,https://media-cdn.tripadvisor.com/media/photo-w/0a/7a/7b/cd/inside-bar-tozino.jpg,
https://www.tripadvisor.co.uk/RestaurantSearch?Action=PAGE&geo=186338&ajax=1&itags=10591%2C9909%2C9900%2C9901%2C11776%2C12208&sortOrder=popularity&o=a810&availSearchEnabled=false,Yasar's,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d5124776-Reviews-Yasar_s-London_England.html,118 reviews,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d5124776-Reviews-Yasar_s-London_England.html#REVIEWS,££ - £££ Fast food Mediterranean European Turkish Middle Eastern Vegetarian Friendly Halal Vegan Options,Fast food; Mediterranean; European; Turkish; Middle Eastern; Vegetarian Friendly; Halal; Vegan Options,https://www.tripadvisor.co.uk/Restaurants-g186338-c10646-London_England.html; https://www.tripadvisor.co.uk/Restaurants-g186338-c28-London_England.html; https://www.tripadvisor.co.uk/Restaurants-g186338-c18-London_England.html; https://www.tripadvisor.co.uk/Restaurants-g186338-c10663-London_England.html; https://www.tripadvisor.co.uk/Restaurants-g186338-c30-London_England.html; https://www.tripadvisor.co.uk/Restaurants-g186338-zfz10665-London_England.html; https://www.tripadvisor.co.uk/Restaurants-g186338-zfz10751-London_England.html; https://www.tripadvisor.co.uk/Restaurants-g186338-zfz10697-London_England.html,Great Food Great Company; Amazing food,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d5124776-r573131906-Yasar_s-London_England.html; https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d5124776-r571163467-Yasar_s-London_England.html,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d5124776-Reviews-Yasar_s-London_England.html,4.5,"Fast Food, Mediterranean, European, Turkish, Middle Eastern, Vegetarian Friendly, Halal, Vegan Options",$$ - $$$,118,“kebab”,“rice”,“baklava”,"8-10 Blackhorse Lane | Walthamstow, London E17 6HJ, England","London E17 6HJ,",https://media-cdn.tripadvisor.com/media/photo-w/0f/7a/9a/b3/photo1jpg.jpg,,https://media-cdn.tripadvisor.com/media/photo-w/0f/7a/9a/b3/photo1jpg.jpg,
https://www.tripadvisor.co.uk/RestaurantSearch?Action=PAGE&geo=186338&ajax=1&itags=10591%2C9909%2C9900%2C9901%2C11776%2C12208&sortOrder=popularity&o=a810&availSearchEnabled=false,Bizzarro,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d1043913-Reviews-Bizzarro-London_England.html,"1,458 reviews",https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d1043913-Reviews-Bizzarro-London_England.html#REVIEWS,££ - £££ Italian Pizza Mediterranean European Vegetarian Friendly Vegan Options Gluten Free Options,Italian; Pizza; Mediterranean; European; Vegetarian Friendly; Vegan Options; Gluten Free Options,https://www.tripadvisor.co.uk/Restaurants-g186338-c26-London_England.html; https://www.tripadvisor.co.uk/Restaurants-g186338-c31-London_England.html; https://www.tripadvisor.co.uk/Restaurants-g186338-c28-London_England.html; https://www.tripadvisor.co.uk/Restaurants-g186338-c18-London_England.html; https://www.tripadvisor.co.uk/Restaurants-g186338-zfz10665-London_England.html; https://www.tripadvisor.co.uk/Restaurants-g186338-zfz10697-London_England.html; https://www.tripadvisor.co.uk/Restaurants-g186338-zfz10992-London_England.html,Solid Italian; Pizza done in true Italian fashion,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d1043913-r578492617-Bizzarro-London_England.html; https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d1043913-r578155201-Bizzarro-London_England.html,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d1043913-Reviews-Bizzarro-London_England.html,4.0,"Italian, Pizza, Mediterranean, European, Vegetarian Friendly, Vegan Options, Gluten Free Options",$$ - $$$,"1,458",“pasta”,“tiramisu”,“clams”,"18-22 Craven Road, London W2 3PX, England","London W2 3PX,",https://media-cdn.tripadvisor.com/media/photo-w/12/3f/8e/fb/bizzarro-paddington.jpg,,,
https://www.tripadvisor.co.uk/RestaurantSearch?Action=PAGE&geo=186338&ajax=1&itags=10591%2C9909%2C9900%2C9901%2C11776%2C12208&sortOrder=popularity&o=a810&availSearchEnabled=false,Pilpel,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d2181169-Reviews-Pilpel-London_England.html,101 reviews,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d2181169-Reviews-Pilpel-London_England.html#REVIEWS,£ Fast food Mediterranean Middle Eastern Lebanese Vegetarian Friendly Vegan Options Gluten Free Options,Fast food; Mediterranean; Middle Eastern; Lebanese; Vegetarian Friendly; Vegan Options; Gluten Free Options,https://www.tripadvisor.co.uk/Restaurants-g186338-c10646-London_England.html; https://www.tripadvisor.co.uk/Restaurants-g186338-c28-London_England.html; https://www.tripadvisor.co.uk/Restaurants-g186338-c30-London_England.html; https://www.tripadvisor.co.uk/Restaurants-g186338-c10626-London_England.html; https://www.tripadvisor.co.uk/Restaurants-g186338-zfz10665-London_England.html; https://www.tripadvisor.co.uk/Restaurants-g186338-zfz10697-London_England.html; https://www.tripadvisor.co.uk/Restaurants-g186338-zfz10992-London_England.html,Best Falafel; Best falafel bowl in london,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d2181169-r553471636-Pilpel-London_England.html; https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d2181169-r551275345-Pilpel-London_England.html,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d2181169-Reviews-Pilpel-London_England.html,4.5,"Fast Food, Mediterranean, Middle Eastern, Lebanese, Vegetarian Friendly, Vegan Options, Gluten Free Options",$,101,“lunch”,“pitta”,“falafel balls”,"146 Fleet Street | 1A Wine Office Court, London EC4A 2BU, England","London EC4A 2BU,",https://media-cdn.tripadvisor.com/media/photo-s/05/42/66/d9/pilpel.jpg,,,
https://www.tripadvisor.co.uk/RestaurantSearch?Action=PAGE&geo=186338&ajax=1&itags=10591%2C9909%2C9900%2C9901%2C11776%2C12208&sortOrder=popularity&o=a810&availSearchEnabled=false,Abeno,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d1010120-Reviews-Abeno-London_England.html,391 reviews,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d1010120-Reviews-Abeno-London_England.html#REVIEWS,££ - £££ Japanese Asian Vegetarian Friendly Gluten Free Options,Japanese; Asian; Vegetarian Friendly; Gluten Free Options,https://www.tripadvisor.co.uk/Restaurants-g186338-c27-London_England.html; https://www.tripadvisor.co.uk/Restaurants-g186338-c3-London_England.html; https://www.tripadvisor.co.uk/Restaurants-g186338-zfz10665-London_England.html; https://www.tripadvisor.co.uk/Restaurants-g186338-zfz10992-London_England.html,Great okonomiyaki !; Okonomiyaki Heaven,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d1010120-r577743550-Abeno-London_England.html; https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d1010120-r572669752-Abeno-London_England.html,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d1010120-Reviews-Abeno-London_England.html,4.5,"Japanese, Asian, Vegetarian Friendly, Gluten Free Options",$$ - $$$,391,“okonomiyaki”,“pancakes”,“gyoza”,"47 Museum Street, London WC1A 1LY, England","London WC1A 1LY,",https://media-cdn.tripadvisor.com/media/photo-s/11/b1/05/d2/photo0jpg.jpg,,,
https://www.tripadvisor.co.uk/RestaurantSearch?Action=PAGE&geo=186338&ajax=1&itags=10591%2C9909%2C9900%2C9901%2C11776%2C12208&sortOrder=popularity&o=a810&availSearchEnabled=false,PIX,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d7014680-Reviews-PIX-London_England.html,262 reviews,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d7014680-Reviews-PIX-London_England.html#REVIEWS,££ - £££ Mediterranean Spanish Vegetarian Friendly,Mediterranean; Spanish; Vegetarian Friendly,https://www.tripadvisor.co.uk/Restaurants-g186338-c28-London_England.html; https://www.tripadvisor.co.uk/Restaurants-g186338-c36-London_England.html; https://www.tripadvisor.co.uk/Restaurants-g186338-zfz10665-London_England.html,Small can be great; Amazing expirience,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d7014680-r577594795-PIX-London_England.html; https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d7014680-r575079414-PIX-London_England.html,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d7014680-Reviews-PIX-London_England.html,4.5,"Mediterranean, Spanish, Vegetarian Friendly",$$ - $$$,262,“tapas”,“skewers”,“four cheese”,"24 Ganton Street, London W1F 7QY, England","London W1F 7QY,",https://media-cdn.tripadvisor.com/media/photo-s/12/7c/b0/a4/photo6jpg.jpg,,,
https://www.tripadvisor.co.uk/RestaurantSearch?Action=PAGE&geo=186338&ajax=1&itags=10591%2C9909%2C9900%2C9901%2C11776%2C12208&sortOrder=popularity&o=a810&availSearchEnabled=false,Masters Superfish,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d1017390-Reviews-Masters_Superfish-London_England.html,727 reviews,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d1017390-Reviews-Masters_Superfish-London_England.html#REVIEWS,£ Seafood British,Seafood; British,https://www.tripadvisor.co.uk/Restaurants-g186338-c33-London_England.html; https://www.tripadvisor.co.uk/Restaurants-g186338-c7-London_England.html,Banksides best; Great find,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d1017390-r572962495-Masters_Superfish-London_England.html; https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d1017390-r568407175-Masters_Superfish-London_England.html,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d1017390-Reviews-Masters_Superfish-London_England.html,4.0,"Seafood, British",$,727,“fish and chips”,“bread”,“quality fish”,"191 Waterloo Road, London SE1 8UX, England","London SE1 8UX,",https://media-cdn.tripadvisor.com/media/photo-s/12/c5/e2/e3/masters-superfish.jpg,,,
https://www.tripadvisor.co.uk/RestaurantSearch?Action=PAGE&geo=186338&ajax=1&itags=10591%2C9909%2C9900%2C9901%2C11776%2C12208&sortOrder=popularity&o=a810&availSearchEnabled=false,Aux Merveilleux de Fred,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d4554628-Reviews-Aux_Merveilleux_de_Fred-London_England.html,88 reviews,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d4554628-Reviews-Aux_Merveilleux_de_Fred-London_England.html#REVIEWS,£ French Cafe Gluten Free Options,French; Cafe; Gluten Free Options,https://www.tripadvisor.co.uk/Restaurants-g186338-c20-London_England.html; https://www.tripadvisor.co.uk/Restaurants-g186338-c8-London_England.html; https://www.tripadvisor.co.uk/Restaurants-g186338-zfz10992-London_England.html,Most delicious brioche and meringue pas...; Extremely addictive Meringue and cream!,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d4554628-r486649548-Aux_Merveilleux_de_Fred-London_England.html; https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d4554628-r380403994-Aux_Merveilleux_de_Fred-London_England.html,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d4554628-Reviews-Aux_Merveilleux_de_Fred-London_England.html,5.0,"French, Cafe, Gluten Free Options",$,88,“meringue”,“cakes”,“fresh brioche”,"88 Old Brompton Road | South Kensington, London SW7 3LQ, England","London SW7 3LQ,",https://media-cdn.tripadvisor.com/media/photo-o/12/cb/5c/42/img-20180424-182604-largejpg.jpg,,,
https://www.tripadvisor.co.uk/RestaurantSearch?Action=PAGE&geo=186338&ajax=1&itags=10591%2C9909%2C9900%2C9901%2C11776%2C12208&sortOrder=popularity&o=a840&availSearchEnabled=false,London Steakhouse Co.,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d1421189-Reviews-London_Steakhouse_Co-London_England.html,"10,443 reviews",https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d1421189-Reviews-London_Steakhouse_Co-London_England.html#REVIEWS,££££ British Vegetarian Friendly Gluten Free Options,British; Vegetarian Friendly; Gluten Free Options,https://www.tripadvisor.co.uk/Restaurants-g186338-c7-London_England.html; https://www.tripadvisor.co.uk/Restaurants-g186338-zfz10665-London_England.html; https://www.tripadvisor.co.uk/Restaurants-g186338-zfz10992-London_England.html,Nice; Excellent Food and Service But Slightly Le...,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d1421189-r578800308-London_Steakhouse_Co-London_England.html; https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d1421189-r578780244-London_Steakhouse_Co-London_England.html,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d1421189-Reviews-London_Steakhouse_Co-London_England.html,4.0,"British, Vegetarian Friendly, Gluten Free Options",$$$$,"10,451",“steak”,“kipper pate”,“pecan pie”,"University House 109-117 Middlesex Street, London E1 7JF, England","London E1 7JF,",,,,
https://www.tripadvisor.co.uk/RestaurantSearch?Action=PAGE&geo=186338&ajax=1&itags=10591%2C9909%2C9900%2C9901%2C11776%2C12208&sortOrder=popularity&o=a840&availSearchEnabled=false,Buckingham Arms,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d2666294-Reviews-Buckingham_Arms-London_England.html,173 reviews,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d2666294-Reviews-Buckingham_Arms-London_England.html#REVIEWS,££ - £££ Bar British Pub,British,https://www.tripadvisor.co.uk/Restaurants-g186338-c7-London_England.html,Good Lunch & Pint Stop; Fantastic hosts,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d2666294-r574575598-Buckingham_Arms-London_England.html; https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d2666294-r556738069-Buckingham_Arms-London_England.html,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d2666294-Reviews-Buckingham_Arms-London_England.html,4.5,"Bar, British, Pub",$$ - $$$,173,“fish and chips”,“buttermilk chicken”,“hamburger”,"62 Petty France, London SW1P 3PF, England","London SW1P 3PF,",https://media-cdn.tripadvisor.com/media/photo-w/10/51/79/41/buckingham-arms.jpg,,,
https://www.tripadvisor.co.uk/RestaurantSearch?Action=PAGE&geo=186338&ajax=1&itags=10591%2C9909%2C9900%2C9901%2C11776%2C12208&sortOrder=popularity&o=a840&availSearchEnabled=false,Bradleys,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d717849-Reviews-Bradleys-London_England.html,311 reviews,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d717849-Reviews-Bradleys-London_England.html#REVIEWS,££ - £££ European Vegetarian Friendly Vegan Options Gluten Free Options,European; Vegetarian Friendly; Vegan Options; Gluten Free Options,https://www.tripadvisor.co.uk/Restaurants-g186338-c18-London_England.html; https://www.tripadvisor.co.uk/Restaurants-g186338-zfz10665-London_England.html; https://www.tripadvisor.co.uk/Restaurants-g186338-zfz10697-London_England.html; https://www.tripadvisor.co.uk/Restaurants-g186338-zfz10992-London_England.html,Absolutely awesome; Excellent lunch time stop,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d717849-r577185263-Bradleys-London_England.html; https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d717849-r575449699-Bradleys-London_England.html,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d717849-Reviews-Bradleys-London_England.html,4.5,"Search available times for this restaurant; European, Vegetarian Friendly, Vegan Options, Gluten Free Options",$$ - $$$,311,“asparagus soup”,“turbot”,“bread”,"25 Winchester Road, London NW3 3NR, England","London NW3 3NR,",https://media-cdn.tripadvisor.com/media/photo-s/0e/99/96/85/chicken-terrine.jpg,,,
https://www.tripadvisor.co.uk/RestaurantSearch?Action=PAGE&geo=186338&ajax=1&itags=10591%2C9909%2C9900%2C9901%2C11776%2C12208&sortOrder=popularity&o=a840&availSearchEnabled=false,Amaya,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d948537-Reviews-Amaya-London_England.html,"1,329 reviews",https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d948537-Reviews-Amaya-London_England.html#REVIEWS,££££ Grill Healthy Indian Asian Vegetarian Friendly Vegan Options Gluten Free Options,Healthy; Indian; Asian; Vegetarian Friendly; Vegan Options; Gluten Free Options,https://www.tripadvisor.co.uk/Restaurants-g186338-c10679-London_England.html; https://www.tripadvisor.co.uk/Restaurants-g186338-c24-London_England.html; https://www.tripadvisor.co.uk/Restaurants-g186338-c3-London_England.html; https://www.tripadvisor.co.uk/Restaurants-g186338-zfz10665-London_England.html; https://www.tripadvisor.co.uk/Restaurants-g186338-zfz10697-London_England.html; https://www.tripadvisor.co.uk/Restaurants-g186338-zfz10992-London_England.html,Fine food; Anglo-Indian with originality,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d948537-r578386577-Amaya-London_England.html; https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d948537-r576841940-Amaya-London_England.html,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d948537-Reviews-Amaya-London_England.html,4.5,"Grill, Healthy, Indian, Asian, Vegetarian Friendly, Vegan Options, Gluten Free Options",$$$$,"1,329",“tasting menu”,“chicken biryani”,“black pepper chicken”,"15 Halkin Arcade | Motcomb Street, Belgravia, London SW1X 8JT, England","London SW1X 8JT,",https://media-cdn.tripadvisor.com/media/photo-w/09/b1/1e/a9/photo0jpg.jpg,,,
https://www.tripadvisor.co.uk/RestaurantSearch?Action=PAGE&geo=186338&ajax=1&itags=10591%2C9909%2C9900%2C9901%2C11776%2C12208&sortOrder=popularity&o=a840&availSearchEnabled=false,Picture Marylebone,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d10534433-Reviews-Picture_Marylebone-London_England.html,144 reviews,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d10534433-Reviews-Picture_Marylebone-London_England.html#REVIEWS,££ - £££ European British Vegetarian Friendly Gluten Free Options,European; British; Vegetarian Friendly; Gluten Free Options,https://www.tripadvisor.co.uk/Restaurants-g186338-c18-London_England.html; https://www.tripadvisor.co.uk/Restaurants-g186338-c7-London_England.html; https://www.tripadvisor.co.uk/Restaurants-g186338-zfz10665-London_England.html; https://www.tripadvisor.co.uk/Restaurants-g186338-zfz10992-London_England.html,Perfect neighbourhood restaurant; Lovely tasting menu,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d10534433-r577825467-Picture_Marylebone-London_England.html; https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d10534433-r577783196-Picture_Marylebone-London_England.html,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d10534433-Reviews-Picture_Marylebone-London_England.html,4.5,"European, British, Vegetarian Friendly, Gluten Free Options",$$ - $$$,144,“course tasting menu”,“ravioli”,“smoked pork”,"19 New Cavendish Street, London W1G 9TZ, England","London W1G 9TZ,",https://media-cdn.tripadvisor.com/media/photo-s/0e/8c/5a/08/photo3jpg.jpg,,,
https://www.tripadvisor.co.uk/RestaurantSearch?Action=PAGE&geo=186338&ajax=1&itags=10591%2C9909%2C9900%2C9901%2C11776%2C12208&sortOrder=popularity&o=a840&availSearchEnabled=false,Gong,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d5122014-Reviews-Gong-London_England.html,687 reviews,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d5122014-Reviews-Gong-London_England.html#REVIEWS,££££ European British Vegetarian Friendly Vegan Options Gluten Free Options,European; British; Vegetarian Friendly; Vegan Options; Gluten Free Options,https://www.tripadvisor.co.uk/Restaurants-g186338-c18-London_England.html; https://www.tripadvisor.co.uk/Restaurants-g186338-c7-London_England.html; https://www.tripadvisor.co.uk/Restaurants-g186338-zfz10665-London_England.html; https://www.tripadvisor.co.uk/Restaurants-g186338-zfz10697-London_England.html; https://www.tripadvisor.co.uk/Restaurants-g186338-zfz10992-London_England.html,"Something a bit special, but could be bett...; Chilled atmosphere with laid back staff...",https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d5122014-r567277765-Gong-London_England.html; https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d5122014-r565217589-Gong-London_England.html,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d5122014-Reviews-Gong-London_England.html,4.0,"European, British, Vegetarian Friendly, Vegan Options, Gluten Free Options",$$$$,688,“sandwiches”,“minimum spend”,“afternoon tea”,"Level 52 31 St. Thomas Street | Shangri-La Hotel, 31 St Thomas St, London SE1 9QU, England","London SE1 9QU,",https://media-cdn.tripadvisor.com/media/photo-w/0f/51/13/3d/cocktail-tea-with-daisy.jpg,,,
https://www.tripadvisor.co.uk/RestaurantSearch?Action=PAGE&geo=186338&ajax=1&itags=10591%2C9909%2C9900%2C9901%2C11776%2C12208&sortOrder=popularity&o=a840&availSearchEnabled=false,The Little Square,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d1119589-Reviews-The_Little_Square-London_England.html,234 reviews,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d1119589-Reviews-The_Little_Square-London_England.html#REVIEWS,££ - £££ European Vegetarian Friendly Gluten Free Options,European; Vegetarian Friendly; Gluten Free Options,https://www.tripadvisor.co.uk/Restaurants-g186338-c18-London_England.html; https://www.tripadvisor.co.uk/Restaurants-g186338-zfz10665-London_England.html; https://www.tripadvisor.co.uk/Restaurants-g186338-zfz10992-London_England.html,Couples lunch; Authentic cozy London experience,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d1119589-r574801214-The_Little_Square-London_England.html; https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d1119589-r574790844-The_Little_Square-London_England.html,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d1119589-Reviews-The_Little_Square-London_England.html,4.5,"Search available times for this restaurant; European, Vegetarian Friendly, Gluten Free Options",$$ - $$$,234,“sticky toffee pudding”,“sea bass”,“goats cheese tart”,"3 Shepherd Market, London W1J 7PB, England","London W1J 7PB,",https://media-cdn.tripadvisor.com/media/photo-w/10/17/e9/70/the-little-square.jpg,,,
